"23997","# doc = Pro_zhivotnyh.2.txt","","","","","","","","","","","","","","","",""
"23998","# speaker = Я","","","","","","","","","","","","","","","",""
"23999","","Расскажи","РАССКАЗАТЬ","V pf - sg imper - 2p","","","   _Расскажи_ мне что-нибудь про","и","ж","а","к","с","с","V","РАССКАЗАТЬ","V pf - sg imper - 2p","Ь"
"24442","","десятого","ДЕСЯТЫЙ","ANUM - gen sg plen m -","","","назад на окончание _десятого_ класса . ","о","г","о","т","я","с","ANUM","ДЕСЯТЫЙ","A - gen sg plen m -","Й"
"24443","","класса","КЛАСС","S m inan gen sg","","","на окончание десятого _класса_ .  ","а","с","с","а","л","к","S","КЛАСС","S m inan gen sg","С"
"24444","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24445","","","","","","","","","","","","","","","","",""
"24446","# sent = 1727","","","","","","","","","","","","","","","",""
"24447","","Он","ОН","SPRO sg 3p m nom","","",".   _Он_ из Москвы //","н","о","","","","","SPRO","ОН","SPRO sg 3p m nom","Н"
"24448","","из","ИЗ","PR","","","  Он _из_ Москвы // родом","з","и","","","","","PR","ИЗ","PR","З"
"24449","","Москвы","МОСКВА","S f inan gen sg","",""," Он из _Москвы_ // родом .","ы","в","к","с","о","м","S","МОСКВА","S f inan gen sg","А"
"24450","","//","//","PUNCT","","","","","","","","","","PUNCT","","",""
"24451","","родом","РОД","S m inan ins sg","","","из Москвы // _родом_ .  ","м","о","д","о","р","","S","РОД","S m inan ins sg","Д"
"24452","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24453","","","","","","","","","","","","","","","","",""
"24454","# sent = 1728","","","","","","","","","","","","","","","",""
"24455","","Осталась","ОСТАТЬСЯ","V pf praet sg indic f -","","",".   _Осталась_ только кошка .","ь","с","а","л","а","т","V","ОСТАТЬСЯ","V pf praet sg indic f -","Я"
"24456","","только","ТОЛЬКО","PART ","","","  Осталась _только_ кошка . ","о","к","ь","л","о","т","PART","ТОЛЬКО","PART","О"
"24457","","кошка","КОШКА","S f anim nom sg","",""," Осталась только _кошка_ .  ","а","к","ш","о","к","","S","КОШКА","S f anim nom sg","А"
"24458","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24459","","","","","","","","","","","","","","","","",""
"24460","# sent = 1729","","","","","","","","","","","","","","","",""
"24461","","Кошку","КОШКА","S f anim acc sg","","",".   _Кошку_ нам подарили на","у","к","ш","о","к","","S","КОШКА","S m anim acc sg","А"
"24462","","нам","МЫ","SPRO pl 1p - dat","","","  Кошку _нам_ подарили на рождество","м","а","н","","","","SPRO","МЫ","SPRO pl 1p - dat","Ы"
"24463","","подарили","ПОДАРИТЬ","V pf praet pl indic - -","",""," Кошку нам _подарили_ на рождество ,","и","л","и","р","а","д","V","ПОДАРИТЬ","V pf praet pl indic - -","Ь"
"24464","","на","НА","PR","","","Кошку нам подарили _на_ рождество , вытащили","а","н","","","","","PR","НА","PR","А"
"24465","","рождество","РОЖДЕСТВО","S n inan acc sg","","","нам подарили на _рождество_ , вытащили из-под","о","в","т","с","е","д","S","РОЖДЕСТВО","S n inan acc sg","О"
"24466","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24467","","вытащили","ВЫТАЩИТЬ","V pf praet pl indic - -","","","на рождество , _вытащили_ из-под шубы ,","и","л","и","щ","а","т","V","ВЫТАЩИТЬ","V pf praet pl indic - -","Ь"
"24468","","из-под","ИЗ-ПОД","PR","","","рождество , вытащили _из-под_ шубы , мы","д","о","п","-","з","и","PR","ИЗ-ПОД","PR","Д"
"24469","","шубы","ШУБА","S f inan gen sg","","",", вытащили из-под _шубы_ , мы были","ы","б","у","ш","","","S","ШУБА","S f inan gen sg","А"
"24470","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24471","","мы","МЫ","SPRO pl 1p - nom","","","из-под шубы , _мы_ были очень удивлены","ы","м","","","","","SPRO","МЫ","SPRO pl 1p - nom","Ы"
"24472","","были","БЫТЬ","V ipf praet pl indic - -","","","шубы , мы _были_ очень удивлены ,","и","л","ы","б","","","V","БЫТЬ","V ipf praet pl indic - -","Ь"
"24473","","очень","ОЧЕНЬ","ADV -","","",", мы были _очень_ удивлены , потому что","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -","Ь"
"24474","","удивлены","УДИВИТЬ","PARTCP pf praet - pl brev - pass -","","","мы были очень _удивлены_ , потому что кошка","ы","н","е","л","в","и","PARTCP","УДИВИТЬ","PARTCP pf praet - pl brev - pass -","Ь"
"24475","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24476","","потому что","потому что","CONJ","раздельно","","очень удивлены , _потому что_ кошка лысая ,","о","т","ч"," ","у","м","CONJ","потому что","CONJ","о"
"24477","","кошка","КОШКА","S f anim nom sg","","","удивлены , потому что _кошка_ лысая , а","а","к","ш","о","к","","S","КОШКА","S f anim nom sg","А"
"24478","","лысая","ЛЫСЫЙ","A - nom sg plen f -","","",", потому что кошка _лысая_ , а раньше","я","а","с","ы","л","","A","ЛЫСЫЙ","A - nom sg plen f -","Й"
"24479","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24480","","а","А","CONJ","","","кошка лысая , _а_ раньше мы лысых","а","","","","","","CONJ","А","CONJ","А"
"24481","","раньше","РАНО","ADV comp","","","лысая , а _раньше_ мы лысых коше","е","ш","ь","н","а","р","ADV","РАНО","ADV comp","О"
"24482","","мы","МЫ","SPRO pl 1p - nom","","",", а раньше _мы_ лысых коше не","ы","м","","","","","SPRO","МЫ","SPRO pl 1p - nom","Ы"
"24483","","лысых","ЛЫСЫЙ","A - acc pl plen - -","","","а раньше мы _лысых_ коше не видели","х","ы","с","ы","л","","A","ЛЫСЫЙ","A - gen pl plen - -","Й"
"24484","","коше","КОШКА","S f anim gen pl","distort","","раньше мы лысых _коше_ не видели .","е","ш","о","к","","","S","КОШ","S f inan gen pl","А"
"24485","","не","НЕ","PART","","","мы лысых коше _не_ видели . ","е","н","","","","","PART","НЕ","PART","Е"
"24486","","видели","ВИДЕТЬ","V ipf praet pl indic - -","","","лысых коше не _видели_ .  ","и","л","е","д","и","в","V","ВИДЕТЬ","V ipf praet pl indic - -","Ь"
"24487","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24488","","","","","","","","","","","","","","","","",""
"24489","# sent = 1730","","","","","","","","","","","","","","","",""
"24490","","В","В","PR","","",".   _В_ общем , мы","в","","","","","","PR","В","PR","В"
"24491","","общем","ОБЩИЙ","A - loc sg plen m -","","","  В _общем_ , мы даже","м","е","щ","б","о","","A","ОБЩИЙ","A - loc sg plen m -","Й"
"24492","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24493","","мы","МЫ","SPRO pl 1p - nom","","","В общем , _мы_ даже не сразу","ы","м","","","","","SPRO","МЫ","SPRO pl 1p - nom","Ы"
"24494","","даже","ДАЖЕ","PART","","","общем , мы _даже_ не сразу поняли","е","ж","а","д","","","PART","ДАЖЕ","PART","Е"
"24495","","не","НЕ","PART","","",", мы даже _не_ сразу поняли ,","е","н","","","","","PART","НЕ","PART","Е"
"24496","","сразу","СРАЗУ","ADV -","","","мы даже не _сразу_ поняли , кто","у","з","а","р","с","","ADV","СРАЗУ","ADV -","У"
"24497","","поняли","ПОНЯТЬ","V pf praet pl indic - -","","","даже не сразу _поняли_ , кто это","и","л","я","н","о","п","V","ПОНЯТЬ","V pf praet pl indic - -","Ь"
"24498","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24499","","кто","КТО","SPRO m - nom sg","","","сразу поняли , _кто_ это . ","о","т","к","","","","S","КТО","S m - nom sg","О"
"24500","","это","ЭТО","SPRO n - nom sg","","","поняли , кто _это_ .  ","о","т","э","","","","SPRO","ЭТО","S n - acc sg","О"
"24501","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24502","","","","","","","","","","","","","","","","",""
"24503","# sent = 1731","","","","","","","","","","","","","","","",""
"24504","","А","А","CONJ","","",".   _А_ теперь единственная ,","а","","","","","","CONJ","А","CONJ","А"
"24505","","теперь","ТЕПЕРЬ","ADV -","","","  А _теперь_ единственная , любимая","ь","р","е","п","е","т","ADV","ТЕПЕРЬ","ADV -","Ь"
"24506","","единственная","ЕДИНСТВЕННЫЙ","A - nom sg plen f -","",""," А теперь _единственная_ , любимая ,","я","а","н","н","е","в","A","ЕДИНСТВЕННЫЙ","A - nom sg plen f -","Й"
"24507","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24508","","любимая","ЛЮБИМЫЙ","A- nom sg plen f","","","теперь единственная , _любимая_ , неповторимая .","я","а","м","и","б","ю","PARTCP","ЛЮБИТЬ","PARTCP ipf inpraes nom sg plen f pass -","Ь"
"24509","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24510","","неповторимая","НЕПОВТОРИМЫЙ","A - nom sg plen f -","","",", любимая , _неповторимая_ .  ","я","а","м","и","р","о","A","НЕПОВТОРИМЫЙ","A - nom sg plen f -","Й"
"24511","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24512","","","","","","","","","","","","","","","","",""
"24513","# sent = 1732","","","","","","","","","","","","","","","",""
"24514","","That","THAT","NONLEX","","",".   _That_ is all I","t","a","h","t","","","NONLEX","THAT","NONLEX","T"
"24515","","is","IS","NONLEX","","","  That _is_ all I wanted","s","i","","","","","NONLEX","IS","NONLEX","S"
"24516","","all","ALL","NONLEX","",""," That is _all_ I wanted to","l","l","a","","","","NONLEX","ALL","NONLEX","L"
"24517","","I","I","NONLEX","","","That is all _I_ wanted to say","i","","","","","","NUM","I","NUM - - -","I"
"24518","","wanted","WANTED","NONLEX","","","is all I _wanted_ to say .","d","e","t","n","a","w","NONLEX","WANTED","NONLEX","D"
"24519","","to","TO","NONLEX","","","all I wanted _to_ say . ","o","t","","","","","NONLEX","TO","NONLEX","O"
"24520","","say","SAY","NONLEX","","","I wanted to _say_ .  ","y","a","s","","","","NONLEX","SAY","NONLEX","Y"
"24521","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24522","","","","","","","","","","","","","","","","",""
"24523","# sent = 1733","","","","","","","","","","","","","","","",""
"24524","","Thank","THANK","NONLEX","","",".   _Thank_ you for attention","k","n","a","h","t","","NONLEX","THANK","NONLEX","K"
"24525","","you","YOU","NONLEX","","","  Thank _you_ for attention .","u","o","y","","","","NONLEX","YOU","NONLEX","U"
"24526","","for","FOR","NONLEX","",""," Thank you _for_ attention . ","r","o","f","","","","NONLEX","FOR","NONLEX","R"
"24527","","attention","ATTENTION","NONLEX","","","Thank you for _attention_ .  ","n","o","i","t","n","e","NONLEX","ATTENTION","NONLEX","N"
"24528","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24529","","","","","","","","","","","","","","","","",""
"24530","# sent = 1734","","","","","","","","","","","","","","","",""
"24531","","Я","Я","SPRO sg 1p - nom","","",".   _Я_ : Ну да","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24532","",":",":","PUNCT","","","","","","","","","","PUNCT","","",""
"24533","","Ну","НУ","PART","",""," Я : _Ну_ да , только","у","н","","","","","PART","НУ","PART","У"
"24534","","да","ДА","PART","","","Я : Ну _да_ , только надо","а","д","","","","","CONJ","ДА","CONJ","А"
"24535","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24536","","только","ТОЛЬКО","PART","","","Ну да , _только_ надо еще минуты","о","к","ь","л","о","т","PART","ТОЛЬКО","PART","О"
"24537","","надо","НАДО","PRAEDIC","","","да , только _надо_ еще минуты две","о","д","а","н","","","PRAEDIC","НАДО","ADV -","О"
"24538","","еще","ЕЩЕ","ADV -","","",", только надо _еще_ минуты две .","е","щ","е","","","","ADV","ЕЩЕ","ADV -","Е"
"24539","","минуты","МИНУТА","S f inan gen pl","","","только надо еще _минуты_ две . ","ы","т","у","н","и","м","S","МИНУТА","S f inan acc pl","А"
"24540","","две","ДВА","NUM nom f -","","","надо еще минуты _две_ .  ","е","в","д","","","","NUM","ДВА","NUM nom f -","А"
"24541","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24542","","","","","","","","","","","","","","","","",""
"24543","# sent = 1735","","","","","","","","","","","","","","","",""
"24544","# speaker = Маша","","","","","","","","","","","","","","","",""
"24545","# sent = 1736","","","","","","","","","","","","","","","",""
"24546","","Еще","ЕЩЕ","ADV -","","","   _Еще_ минуты две ?","е","щ","е","","","","ADV","ЕЩЕ","ADV -","Е"
"24547","","минуты","МИНУТА","S f inan gen pl","","","  Еще _минуты_ две ? ","ы","т","у","н","и","м","S","МИНУТА","S f inan acc pl","А"
"24548","","две","ДВА","NUM nom f -","",""," Еще минуты _две_ ?  ","е","в","д","","","","NUM","ДВА","NUM nom f -","А"
"24549","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"24550","","","","","","","","","","","","","","","","",""
"24551","# sent = 1737","","","","","","","","","","","","","","","",""
"24552","","Я","Я","SPRO sg 1p - nom","","","?   _Я_ : Да ","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24553","",":",":","PUNCT","","","","","","","","","","PUNCT","","",""
"24554","","Да","ДА","PART","",""," Я : _Да_   ","а","д","","","","","CONJ","ДА","CONJ","А"
"24555","","","","","","","","","","","","","","","","",""
"24556","# sent = 1738","","","","","","","","","","","","","","","",""
"24557","# speaker = Маша","","","","","","","","","","","","","","","",""
"24558","# sent = 1739","","","","","","","","","","","","","","","",""
"24559","","Хорошо","ХОРОШО","ADV -","","","   _Хорошо_ ,  че","о","ш","о","р","о","х","ADV","ХОРОШО","ADV -","О"
"24560","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24561","<distinct form=""","","","","","","","","","","","","","","","",""
"24562","<dist>","че","","","","","","","","","","","","","","",""
"24563",">","","","","","","","","","","","","","","","",""
"24564","","что","ЧТО","CONJ","",""," че  _что_  ты мне","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"24565","</distinct>","","","","","","","","","","","","","","","",""
"24566","","ты","ТЫ","SPRO sg 2p - nom","",""," что  _ты_ мне руками машешь","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"24567","","мне","Я","SPRO sg 1p - dat","","","что  ты _мне_ руками машешь тогда","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24568","","руками","РУКА","S f inan ins pl","",""," ты мне _руками_ машешь тогда .","и","м","а","к","у","р","S","РУКА","S f inan ins pl","А"
"24569","","машешь","МАХАТЬ","V ipf praes sg indic - 2p","","","ты мне руками _машешь_ тогда . ","ь","ш","е","ш","а","м","V","МАХАТЬ","V ipf praes sg indic - 2p","Ь"
"24570","","тогда","ТОГДА","ADV -","","","мне руками машешь _тогда_ .  ","а","д","г","о","т","","ADV","ТОГДА","ADV -","А"
"24571","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24572","","","","","","","","","","","","","","","","",""
"24573","# sent = 1740","","","","","","","","","","","","","","","",""
"24574","","Я","Я","SPRO sg 1p - nom","","",".   _Я_ : Я говорю","я","","","","","","SPRO","Я","S - - nonflex -","Я"
"24575","",":",":","PUNCT","","","","","","","","","","PUNCT","","",""
"24576","","Я","Я","SPRO sg 1p - nom","",""," Я : _Я_ говорю – жестикулируй","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24577","","говорю","ГОВОРИТЬ","V ipf praes sg indic - 1p","","","Я : Я _говорю_ – жестикулируй хоть","ю","р","о","в","о","г","V","ГОВОРИТЬ","V ipf praes sg indic - 1p","Ь"
"24578","","–","–","PUNCT","","","","","","","","","","PUNCT","","",""
"24579","","жестикулируй","ЖЕСТИКУЛИРОВАТЬ","V ipf - sg imper - 2p","","","Я говорю – _жестикулируй_ хоть чуть-чуть .","й","у","р","и","л","у","V","ЖЕСТИКУЛИРОВАТЬ","V ipf - sg imper - 2p","Ь"
"24580","","хоть","ХОТЬ","CONJ","","","говорю – жестикулируй _хоть_ чуть-чуть . ","ь","т","о","х","","","CONJ","ХОТЬ","CONJ","Ь"
"24581","","чуть-чуть","ЧУТЬ-ЧУТЬ","ADV -","","","– жестикулируй хоть _чуть-чуть_ .  ","ь","т","у","ч","-","ь","ADV","ЧУТЬ-ЧУТЬ","ADV -","Ь"
"24582","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24583","","","","","","","","","","","","","","","","",""
"24584","# sent = 1741","","","","","","","","","","","","","","","",""
"24585","# speaker = Маша","","","","","","","","","","","","","","","",""
"24586","# sent = 1742","","","","","","","","","","","","","","","",""
"24587","","А","А","CONJ","","","   _А_ , жестикулировать хоть","а","","","","","","CONJ","А","CONJ","А"
"24588","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24589","","жестикулировать","ЖЕСТИКУЛИРОВАТЬ","V ipf - - inf - -","",""," А , _жестикулировать_ хоть чуть-чуть .","ь","т","а","в","о","р","V","ЖЕСТИКУЛИРОВАТЬ","V ipf - - inf - -","Ь"
"24590","","хоть","ХОТЬ","PART","","","А , жестикулировать _хоть_ чуть-чуть . ","ь","т","о","х","","","PART","ХОТЬ","PART","Ь"
"24591","","чуть-чуть","ЧУТЬ-ЧУТЬ","ADV -","","",", жестикулировать хоть _чуть-чуть_ .  ","ь","т","у","ч","-","ь","ADV","ЧУТЬ-ЧУТЬ","ADV -","Ь"
"24592","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24594","# sent = 1743","","","","","","","","","","","","","","","",""
"24595","","Хорошо","ХОРОШО","PART","","",".   _Хорошо_ , еще минуты","о","ш","о","р","о","х","PART","ХОРОШО","PART","О"
"24596","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24597","","еще","ЕЩЕ","ADV -","",""," Хорошо , _еще_ минуты две ,","е","щ","е","","","","ADV","ЕЩЕ","ADV -","Е"
"24598","","минуты","МИНУТА","S f inan acc pl","","","Хорошо , еще _минуты_ две , в","ы","т","у","н","и","м","S","МИНУТА","S f inan acc pl","А"
"24599","","две","ДВА","NUM acc f -","","",", еще минуты _две_ , в принципе","е","в","д","","","","NUM","ДВА","NUM nom f -","А"
"24600","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24601","","в","В","PR","","","минуты две , _в_ принципе , мне","в","","","","","","PR","В","PR","В"
"24602","","принципе","ПРИНЦИП","S m inan loc sg","","","две , в _принципе_ , мне есть","е","п","и","ц","н","и","S","ПРИНЦИП","S m inan loc sg","П"
"24603","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24604","","мне","Я","SPRO sg 1p - dat","","","в принципе , _мне_ есть о чем","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24605","","есть","БЫТЬ","V ipf praes sg indic - 3p","","","принципе , мне _есть_ о чем рассказать","ь","т","с","е","","","V","БЫТЬ","V ipf praes sg indic - 3p","Ь"
"24606","","о","О","PR","","",", мне есть _о_ чем рассказать потому что","о","","","","","","PR","О","PR","О"
"24607","","чем","ЧТО","SPRO n inan loc sg","","","мне есть о _чем_ рассказать потому что ,","м","е","ч","","","","SPRO","ЧТО","S n - ins sg","О"
"24608","","рассказать","РАССКАЗАТЬ","V pf - - inf - -","","","есть о чем _рассказать_ потому что , в конце концов","ь","т","а","з","а","к","V","РАССКАЗАТЬ","V pf - - inf - -","Ь"
"24609","","потому что","потому что","CONJ","раздельно","","о чем рассказать _потому что_ , в конце концов ,","о","т","ч"," ","у","м","CONJ","потому что","CONJ","о"
"24610","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24611","","в конце концов","в конце концов","ADV -","","","рассказать потому что , _в конце концов_ , множество историй","в","о","ц","н","о","к","ADV","в конце концов","ADV -","в"
"24612","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24613","","множество","МНОЖЕСТВО","S n inan nom sg","","",", в конце концов , _множество_ историй было связано","о","в","т","с","е","ж","S","МНОЖЕСТВО","S n inan nom sg","О"
"24614","","историй","ИСТОРИЯ","S f inan gen pl","","","в конце концов , множество _историй_ было связано ,","й","и","р","о","т","с","S","ИСТОРИЯ","S f inan gen pl","Я"
"24615","","было","БЫТЬ","V ipf praet sg indic n -","","",", множество историй _было_ связано , например","о","л","ы","б","","","V","БЫТЬ","V ipf praet sg indic n -","Ь"
"24616","","связано","СВЯЗАННЫЙ","A - - sg brev n -","","","множество историй было _связано_ , например ,","о","н","а","з","я","в","A","СВЯЗАННЫЙ","A - - sg brev n -","Й"
"24617","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24618","","например","НАПРИМЕР","PARENTH","","","было связано , _например_ , с лошадьми","р","е","м","и","р","п","ADV","НАПРИМЕР","ADV -","Р"
"24619","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24620","","с","С","PR","","",", например , _с_ лошадьми . ","с","","","","","","PR","С","PR","С"
"24621","","лошадьми","ЛОШАДЬ","S f anim ins pl","","","например , с _лошадьми_ .  ","и","м","ь","д","а","ш","S","ЛОШАДЬ","S f anim ins pl","Ь"
"24622","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24623","","","","","","","","","","","","","","","","",""
"24624","# sent = 1744","","","","","","","","","","","","","","","",""
"24625","","Интересный","ИНТЕРЕСНЫЙ","A - nom sg plen m -","","",".   _Интересный_ факт : Марта","й","ы","н","с","е","р","A","ИНТЕРЕСНЫЙ","A - nom sg plen m -","Й"
"24626","","факт","ФАКТ","S m inan nom sg","","","  Интересный _факт_ : Марта приехала","т","к","а","ф","","","S","ФАКТ","S m inan nom sg","Т"
"24627","",":",":","PUNCT","","","","","","","","","","PUNCT","","",""
"24628","","Марта","МАРТА","S f anim nom sg zoon ","","","Интересный факт : _Марта_ приехала с Алтая","а","т","р","а","м","","S","МАРТА","S f anim nom sg","А"
"24629","","приехала","ПРИЕХАТЬ","V pf praet sg indic f -","","","факт : Марта _приехала_ с Алтая без","а","л","а","х","е","и","V","ПРИЕХАТЬ","V pf praet sg indic f -","Ь"
"24630","","с","С","PR","","",": Марта приехала _с_ Алтая без хвоста","с","","","","","","PR","С","PR","С"
"24631","","Алтая","АЛТАЙ","S m inan gen sg","","","Марта приехала с _Алтая_ без хвоста ,","я","а","т","л","а","","S","АЛТАЙ","S m inan gen sg","Й"
"24632","","без","БЕЗ","PR","","","приехала с Алтая _без_ хвоста , потому что","з","е","б","","","","PR","БЕЗ","PR","З"
"24633","","хвоста","ХВОСТ","S m inan gen sg","","","с Алтая без _хвоста_ , потому что она","а","т","с","о","в","х","S","ХВОСТ","S m inan gen sg","Т"
"24634","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24635","","потому что","потому что","CONJ","раздельно","","без хвоста , _потому что_ она очень сильно","о","т","ч"," ","у","м","CONJ","потому что","CONJ","о"
"24636","","она","ОНА","SPRO sg 3p f nom","","","хвоста , потому что _она_ очень сильно переживала","а","н","о","","","","SPRO","ОНА","SPRO sg 3p f nom","А"
"24637","","очень","ОЧЕНЬ","ADV -","","",", потому что она _очень_ сильно переживала ,","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -","Ь"
"24638","","сильно","СИЛЬНО","ADV -","","","потому что она очень _сильно_ переживала , она","о","н","ь","л","и","с","ADV","СИЛЬНО","ADV -","О"
"24639","","переживала","ПЕРЕЖИВАТЬ","V ipf praet sg indic f -","","","она очень сильно _переживала_ , она лошадь","а","л","а","в","и","ж","V","ПЕРЕЖИВАТЬ","V ipf praet sg indic f -","Ь"
"24640","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24641","","она","ОНА","SPRO sg 3p f nom","","","сильно переживала , _она_ лошадь чень нервная","а","н","о","","","","SPRO","ОНА","SPRO sg 3p f nom","А"
"24642","","лошадь","ЛОШАДЬ","S f anim nom sg","","","переживала , она _лошадь_ чень нервная ,","ь","д","а","ш","о","л","S","ЛОШАДЬ","S f anim nom sg","Ь"
"24643","","чень","ОЧЕНЬ","S f inan acc sg","distort","",", она лошадь _чень_ нервная , и","ь","н","е","ч","","","S","ЧЕНЬ","S f inan acc sg","Ь"
"24644","","нервная","НЕРВНЫЙ","A - nom sg plen f -","","","она лошадь чень _нервная_ , и весь","я","а","н","в","р","е","A","НЕРВНЫЙ","A - nom sg plen f -","Й"
"24645","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24646","","и","И","CONJ","","","чень нервная , _и_ весь свой хвост","и","","","","","","CONJ","И","CONJ","И"
"24647","","весь","ВЕСЬ","APRO - acc sg plen m -","","","нервная , и _весь_ свой хвост она","ь","с","е","в","","","APRO","ВЕСЬ","A - nom sg plen m -","Ь"
"24648","","свой","СВОЙ","APRO - acc sg plen m -","","",", и весь _свой_ хвост она стерла","й","о","в","с","","","APRO","СВОЙ","A - nom sg plen m -","Й"
"24649","","хвост","ХВОСТ","S m inan acc sg","","","и весь свой _хвост_ она стерла о","т","с","о","в","х","","S","ХВОСТ","S m inan nom sg","Т"
"24650","","она","ОНА","SPRO sg 3p f nom","","","весь свой хвост _она_ стерла о стенку","а","н","о","","","","SPRO","ОНА","SPRO sg 3p f nom","А"
"24651","","стерла","СТЕРЕТЬ","V pf praet sg indic f -","","","свой хвост она _стерла_ о стенку коневозки","а","л","р","е","т","с","V","СТЕРЕТЬ","V pf praet sg indic f -","Ь"
"24652","","о","О","PR","","","хвост она стерла _о_ стенку коневозки .","о","","","","","","PR","О","PR","О"
"24653","","стенку","СТЕНКА","S f inan acc sg","","","она стерла о _стенку_ коневозки . ","у","к","н","е","т","с","S","СТЕНКА","S f inan acc sg","А"
"24654","","коневозки","КОНЕВОЗКА","S f inan gen sg","","","стерла о стенку _коневозки_ .  ","и","к","з","о","в","е","S","КОНЕВОЗКА","S f inan acc pl","А"
"24655","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24656","","","","","","","","","","","","","","","","",""
"24657","# sent = 1745","","","","","","","","","","","","","","","",""
"24658","","Вот","ВОТ","PART","","",".   _Вот_ .  ","т","о","в","","","","PART","ВОТ","PART","Т"
"24659","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24660","","","","","","","","","","","","","","","","",""
"24661","# sent = 1746","","","","","","","","","","","","","","","",""
"24662","","Я","Я","SPRO sg 1p - nom","","",".   _Я_ помню , как","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24663","","помню","ПОМНИТЬ","V ipf praes sg indic - 1p","","","  Я _помню_ , как мне","ю","н","м","о","п","","V","ПОМНИТЬ","V ipf praes sg indic - 1p","Ь"
"24664","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"24665","","как","КАК","CONJ","","","Я помню , _как_ мне ее подарили","к","а","к","","","","CONJ","КАК","CONJ","К"
"24666","","мне","Я","SPRO sg 1p - dat","","","помню , как _мне_ ее подарили .","е","н","м","","","","SPRO","Я","SPRO sg 1p - dat","Я"
"24667","","ее","ОНА","SPRO sg 3p f acc","","",", как мне _ее_ подарили . ","е","е","","","","","SPRO","ОНА","SPRO sg 3p f acc","А"
"24668","","подарили","ПОДАРИТЬ","V pf praet pl indic - -","","","как мне ее _подарили_ .  ","и","л","и","р","а","д","V","ПОДАРИТЬ","V pf praet pl indic - -","Ь"
"24669","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"24670","","","","","","","","","","","","","","","","",""
"24671","# sent = 1747","","","","","","","","","","","","","","","",""
"24672","","Я","Я","SPRO sg 1p - nom","","",".   _Я_ в тот момент","я","","","","","","SPRO","Я","SPRO sg 1p - nom","Я"
"24673","","в","В","PR","","","  Я _в_ тот момент занималась","в","","","","","","PR","В","PR","В"
"24674","","тот","ТОТ","APRO - acc sg plen m inan","",""," Я в _тот_ момент занималась на","т","о","т","","","","APRO","ТОТ","A - acc sg plen m inan","Т"
"24675","","момент","МОМЕНТ","S m inan acc sg","","","Я в тот _момент_ занималась на тюменском","т","н","е","м","о","м","S","МОМЕНТ","S m inan acc sg","Т"
